Source,Target,Weight
271921241,324780251,469
271921241,336631466,5
271921251,319735563,35
271921251,1951590009,67
271921251,324780251,158
271932823,271932824,88
271932823,3188129178,116
271932824,321988764,73
271936204,3740716009,176
271936869,300461073,91
271936869,2447838012,92
272847501,272847504,228
272847501,1685248285,32
272847501,3097099463,68
272847507,272847521,32
272847507,272847517,281
272847507,3097099463,70
272847521,272847523,58
272847522,272847523,32
272847523,272847528,50
272847531,272847532,125
272847531,272847541,59
272847554,278317872,41
272847554,272847561,18
272847558,278317834,30
272847558,1406426276,15
272847559,272847560,83
272847561,272847562,65
272849161,2471550285,108
272852924,278325471,87
272852924,2359063209,274
272852924,278325395,258
272852928,278325497,74
272852928,278325500,122
272852928,2359063209,275
272852929,2359063212,262
272852929,278325511,68
272852933,2474067721,49
272852933,2359063212,235
272856453,272856454,19
272856453,278132047,82
272856454,697103363,86
272856454,278132047,83
272856456,697104132,37
272856456,697103363,41
272860770,272860779,263
272860770,4191489502,61
272860788,2474067757,164
272860788,443422463,126
272860788,665727062,114
272860789,443422453,61
272860789,443422451,279
272860789,413573658,190
272860789,3193899390,203
272860809,1936258943,107
272860809,3138672380,1030
272860809,1903984440,161
272860809,1983580763,209
272860812,1936258942,94
272860812,1697563305,151
272860812,1936258943,83
272860814,443422454,503
272860814,1983580043,56
272860814,2616071012,40
273460423,273460427,18
273460423,677685632,28
273460427,302099494,83
273460427,677685632,20
273460434,296629165,18
273460434,571548549,189
273460434,300665415,91
273460434,300455000,116
273460441,311152852,94
273460441,311152817,237
273460441,311152172,100
273460441,311152567,94
273460484,3190525836,206
273460484,273460495,104
273460484,304634183,63
273460484,312739637,79
273460495,4700628924,503
273460495,304760985,18
273460511,1969159080,130
273460511,2188514642,135
273460513,3791023799,296
273460513,1969159087,80
273460513,990377041,167
273460513,1969159080,380
273460526,304969727,141
273460526,304556918,297
273460535,273460536,244
273460535,312739646,36
273460535,312739640,75
273460536,312739644,67
273460536,273460542,100
273460541,321673730,81
273460541,321673718,69
273460541,321673660,178
273460541,312739644,174
273460542,312739649,116
273460542,321673714,79
273460542,631810456,108
273519356,3160212771,94
273519356,1353588664,49
275812499,1696550993,106
278126975,311151751,86
278126975,1995248805,85
278126975,2478696698,228
278126993,304074388,100
278126993,304074325,152
278126993,3126868643,170
278127006,304074344,73
278127006,312663084,518
278127006,304074339,84
278127019,4378888493,31
278127019,300455009,129
278127019,4378888497,31
278131428,278131441,195
278131428,2964296600,230
278131428,278131429,60
278131429,278131433,52
278131429,278131430,44
278131430,278131433,30
278131430,278131437,196
278131430,278131431,108
278131431,278131432,145
278131431,278131440,194
278131432,5766043142,188
278131432,278131439,196
278131437,278131441,103
278131437,278131440,105
278131437,1079386879,102
278131438,278131442,375
278131438,278131444,192
278131438,1079386879,62
278131439,278131440,163
278131439,278131450,194
278131444,1079386879,257
278131444,278131446,107
278131446,278131450,58
278131446,3252770369,347
278131450,2621295818,242
278132047,355617515,248
278132057,278132058,12
278132057,2993803928,81
278132057,3187986074,41
278132058,278132059,3
278132058,2993803928,81
278132059,2996339460,31
278132059,278132060,16
278132060,3187986074,18
278132060,2996339460,29
278133931,4943399936,33
278133931,278133936,16
278133931,278133941,16
278133936,278133940,42
278133936,4943399936,30
278133940,278133941,19
278133940,310453257,35
278133941,310453257,36
278317834,278317869,34
278317834,278317837,101
278317837,1406425383,29
278317837,278317847,138
278317837,278317879,61
278317847,278317853,55
278317853,1406425383,162
278317853,278317862,25
278317855,278317858,75
278317858,278317862,14
278317858,1406426370,11
278317869,278317872,36
278317869,278317879,89
278317872,278317875,109
278317875,278317879,29
278325351,278325509,69
278325351,278325499,52
278325351,278325355,238
278325355,278325358,88
278325355,278325393,87
278325358,2474067721,230
278325358,278325361,92
278325361,3662236900,195
278325361,278325368,93
278325368,278325370,93
278325368,278325370,356
278325370,278325375,80
278325393,278325395,88
278325393,278325471,248
278325395,278325397,16
278325397,278325403,197
278325403,1115036245,184
278325471,278325499,34
278325474,278325518,223
278325474,4942563620,152
278325474,2359063212,40
278325484,1911058048,57
278325484,2359063207,292
278325492,2359063207,280
278325492,2820590653,56
278325492,278325497,63
278325497,2474067715,278
278325499,2359063210,258
278325500,2359063210,270
278325500,278325511,121
278325509,2474067721,18
278325509,2359063211,243
278325511,2359063211,264
278331085,1911058048,294
286994039,3198579126,92
286994039,1696551131,185
286994039,1696551000,51
288418964,631810459,64
288418964,2267949538,107
288418964,312739646,73
293387658,348018826,69
293387658,11933112041,100
293387658,1959442592,152
293387705,348018472,64
293387705,348017233,129
293387705,1959442590,98
294745873,2984398802,80
295035110,1200085453,196
295035110,2922722423,122
295035110,348048539,173
295213241,295213242,88
295213241,348048539,19
295213241,358489936,58
295213242,295213249,414
295213242,295213249,213
295213249,9088676048,68
295609894,2037342732,135
295609894,2037342838,516
295609894,5554004554,129
295812431,355617520,50
295812431,355617515,70
295812431,1103555224,35
296628939,296628946,19
296628946,296629078,144
296628956,296629078,59
296628956,296628961,165
296628956,296629052,16
296628961,296629070,15
296628961,297067824,56
296628978,3020068321,157
296628978,296629009,181
296628978,297067818,64
296629009,297779672,45
296629009,297318232,260
296629052,296629061,179
296629061,4469594511,7
296629061,296629070,17
296629070,297067818,212
296629078,296629085,35
296629085,296629092,59
296629085,4469594439,24
296629092,4469594367,29
296629092,297100997,13
296629158,300455009,164
296629158,302099488,208
296629165,297067861,179
296629165,297067968,85
297067817,1986129434,41
297067818,353046479,220
297067824,353046479,123
297067841,3795569716,144
297067853,8365546937,200
297067853,1653314281,606
297067853,5026937796,81
297067861,3830696743,250
297067874,5032714384,658
297067874,297067900,306
297067874,2207945956,328
297067900,4279100585,112
297067907,3169072870,294
297067907,305067543,89
297067907,4586918816,182
297067916,297067918,191
297067916,469128994,317
297067918,4279100585,8
297067918,300454946,254
297067918,298543327,176
297067953,300454946,168
297067953,299389605,158
297067968,4191235117,22
297067968,4191235119,32
297067970,297067972,25
297067970,4191235119,67
297067972,4700529360,144
297100996,4469594439,2
297318210,297318212,18
297318212,560134341,42
297318212,4469594830,18
297318216,297318216,193
297318216,297318216,193
297318216,4469594830,43
297318232,297779743,21
297318232,297318242,35
297318239,322883336,53
297318239,2247737640,10
297318239,297318242,89
297318249,297318249,190
297318249,297318249,190
297318249,2247737640,58
297561990,297562013,13
297561990,2262532291,25
297561990,297562051,98
297561994,297561996,111
297561994,2262536371,31
297561994,2262680385,8
297561996,297562007,11
297561996,297562000,58
297562000,297562040,77
297562000,297562007,60
297562000,1968485393,266
297562007,2262680386,118
297562007,297779782,113
297562013,297562017,101
297562013,297562015,162
297562013,297779798,57
297562017,297779790,38
297562048,2262536371,91
297562048,2262536371,91
297562048,2262532479,56
297562051,2262532479,29
297562051,2262680385,20
297779653,5890256405,91
297779672,678545722,48
297779691,297779709,45
297779691,304634386,112
297779719,3505186834,7
297779719,297779731,193
297779731,302099754,40
297779736,678545893,155
297779743,297779745,63
297779745,297779766,6
297779745,323235705,51
297779751,297779760,95
297779760,2262532288,49
297779760,297779762,49
297779760,297779766,128
297779766,297779770,238
297779770,678545893,108
297779782,297779790,157
297779790,297779798,95
297779798,2262680386,61
297986497,297986502,165
297986502,297986503,85
297986513,297986514,118
297986514,1968485393,114
298543316,677523386,12
298543316,2276895473,189
298543320,299389605,21
298543320,299389606,13
298543320,299389603,247
298543327,300454948,94
298543366,302099492,92
298543368,302375593,196
298543368,302375671,134
298543368,300665395,90
298543368,298897047,118
298543370,4546307399,168
298543370,302375593,152
298543370,302411226,17
298543370,300665415,88
298543371,298543372,53
298543372,302375671,98
298543372,571548647,93
298543372,300665395,144
298543373,3221547276,239
298543373,976685824,138
298543374,3221547266,97
298543374,3221547276,27
298543387,3221547269,245
298543387,3284135581,25
298897039,298897067,104
298897039,311151504,287
298897039,298897061,333
298897042,298897067,98
298897042,311151484,328
298897042,298897043,18
298897042,300665339,337
298897043,990376943,95
298897043,1653314281,370
298897043,1275008524,396
298897047,298897048,99
298897047,302375666,73
298897048,4590492093,100
298897048,298897062,237
298897061,298897062,98
298897061,302375666,160
298897062,298897063,38
298897063,300665342,39
298897063,298897067,341
298897096,3126868522,370
298897096,1275008524,37
298897096,1969159119,28
298897163,298897173,362
298897173,3669192439,149
298897173,3041493966,154
298897178,299389603,143
298897178,3041493966,52
298897195,2917302933,41
298897195,3041493966,88
298897195,298897204,106
298897198,298897205,52
298897199,298897202,29
298897200,298897207,22
298897202,298897204,97
298897202,298897207,44
298897204,298897205,45
298897205,298897207,94
299389603,3679470847,9
299389605,299389606,25
299389606,300454957,97
299823005,299823006,24
299823005,677524955,83
300104949,300455000,184
300104949,3614914421,35
300454946,2236178446,22
300454948,2270010536,240
300454957,469129011,56
300454996,300454997,170
300454997,571548647,95
300454997,302099492,93
300454997,300454999,143
300454999,571548562,197
300454999,302099494,97
300455000,571548562,213
300455001,5124077187,101
300455006,3159067317,150
300455006,2820108081,214
300455008,300455062,6
300455008,300455059,10
300455008,2682733883,206
300455009,302375892,65
300455009,300455062,152
300455012,302375868,137
300455012,300455013,91
300455012,302376092,61
300455013,302375863,183
300455013,302376008,165
300455016,302099488,257
300455016,302375863,173
300455016,3703639940,98
300455059,3159067317,137
300455059,300455060,226
300455060,3221547263,5
300455060,300665393,100
300455062,3221547266,226
300461040,3230734059,39
300461040,3284866007,8
300461049,3230734059,49
300461063,2447838013,290
300461073,3160789618,115
300461073,300461089,87
300461073,2447838013,92
300461084,2987533512,2
300461084,9798273420,13
300461084,413680329,125
300461089,3769954565,42
300461130,3176385989,51
300461130,300461138,10
300461130,3361967673,50
300461138,1191040919,77
300461138,1191040919,14
300665339,300665342,93
300665339,4546307345,108
300665342,300665344,201
300665352,300665354,24
300665352,3126868661,516
300665352,2820108081,52
300665354,300665355,210
300665354,3126868657,506
300665355,2268696965,121
300665355,302375595,109
300665365,300665367,19
300665365,300665366,21
300665365,300665369,37
300665369,2268696965,43
300665369,2268696965,54
300665382,2682733881,168
300665382,2276895467,149
300665382,3159067317,216
300665393,3159067317,222
300665395,1576685285,183
300665407,1576685401,21
300665407,300665415,156
300665407,1576685340,23
302099488,302375868,99
302099492,302099494,144
302099494,302099496,197
302099496,571548562,103
302099496,302099498,100
302099498,3614914421,230
302099620,302099718,82
302099620,302099754,43
302099718,302099784,116
302099754,302099778,34
302099778,302099784,46
302099778,302099784,90
302099784,302099791,16
302321638,3353770131,14
302321638,8296524725,192
302375593,1576685340,74
302375595,302375601,168
302375595,302375596,80
302375596,4593865425,112
302375601,302375666,129
302375601,302375671,212
302375819,10646864424,58
302375819,302376008,104
302375863,302375868,184
302375868,302375889,57
302375889,302375892,120
302375889,4447394955,91
302375892,302376092,69
302376008,302376092,190
302411226,4191235117,71
302411226,1653314281,372
302692926,302692928,102
302692926,302692929,38
302692926,302692932,433
302692928,5327000063,69
302692928,469128970,236
302692929,303357974,37
302692929,6349095801,195
302692932,469128970,116
302692932,469129001,83
302692932,469128999,84
302864599,321988738,218
302921230,3301198432,38
302921230,3694971825,40
302921231,302921232,46
303027533,303027534,183
303027533,2322020228,109
303027533,417286168,94
